UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,time_index,Air temperature [K]_rolling_mean_10,Air temperature [K]_rolling_std_10,Air temperature [K]_rolling_max_10,Air temperature [K]_rolling_mean_20,Air temperature [K]_rolling_std_20,Air temperature [K]_rolling_max_20,Air temperature [K]_rolling_mean_50,Air temperature [K]_rolling_std_50,Air temperature [K]_rolling_max_50,Process temperature [K]_rolling_mean_10,Process temperature [K]_rolling_std_10,Process temperature [K]_rolling_max_10,Process temperature [K]_rolling_mean_20,Process temperature [K]_rolling_std_20,Process temperature [K]_rolling_max_20,Process temperature [K]_rolling_mean_50,Process temperature [K]_rolling_std_50,Process temperature [K]_rolling_max_50,Rotational speed [rpm]_rolling_mean_10,Rotational speed [rpm]_rolling_std_10,Rotational speed [rpm]_rolling_max_10,Rotational speed [rpm]_rolling_mean_20,Rotational speed [rpm]_rolling_std_20,Rotational speed [rpm]_rolling_max_20,Rotational speed [rpm]_rolling_mean_50,Rotational speed [rpm]_rolling_std_50,Rotational speed [rpm]_rolling_max_50,Torque [Nm]_rolling_mean_10,Torque [Nm]_rolling_std_10,Torque [Nm]_rolling_max_10,Torque [Nm]_rolling_mean_20,Torque [Nm]_rolling_std_20,Torque [Nm]_rolling_max_20,Torque [Nm]_rolling_mean_50,Torque [Nm]_rolling_std_50,Torque [Nm]_rolling_max_50,Tool wear [min]_rolling_mean_10,Tool wear [min]_rolling_std_10,Tool wear [min]_rolling_max_10,Tool wear [min]_rolling_mean_20,Tool wear [min]_rolling_std_20,Tool wear [min]_rolling_max_20,Tool wear [min]_rolling_mean_50,Tool wear [min]_rolling_std_50,Tool wear [min]_rolling_max_50,Air temperature [K]_diff_1,Air temperature [K]_diff_5,Air temperature [K]_diff_10,Air temperature [K]_pct_change,Process temperature [K]_diff_1,Process temperature [K]_diff_5,Process temperature [K]_diff_10,Process temperature [K]_pct_change,Rotational speed [rpm]_diff_1,Rotational speed [rpm]_diff_5,Rotational speed [rpm]_diff_10,Rotational speed [rpm]_pct_change,Torque [Nm]_diff_1,Torque [Nm]_diff_5,Torque [Nm]_diff_10,Torque [Nm]_pct_change,Tool wear [min]_diff_1,Tool wear [min]_diff_5,Tool wear [min]_diff_10,Tool wear [min]_pct_change,cumulative_torque,cumulative_tool_wear,cumulative_rotations,temp_difference,power,temp_tool_interaction,speed_variation,temp_rate_5,steps_since_last_failure,steps_to_next_failure
100.99000000000001,H29424,H,298.4,308.9,1782.0,23.9,24,0,0,0,0,0,0,99.99000000000001,298.22,0.13984117975601654,298.5,298.20909090909095,0.13751033019045894,298.5,298.20909090909095,0.13751033019045894,298.5,308.69,0.15238839267550974,309.0,308.6818181818182,0.1470930441467762,309.0,308.6818181818182,0.1470930441467762,309.0,1544.7,140.10000396542162,1782.0,1545.2727272727273,132.92410684980442,1782.0,1545.2727272727273,132.92410684980442,1782.0,38.019999999999996,8.377721779948432,49.4,38.45454545454545,8.077420830483414,49.4,38.45454545454545,8.077420830483414,53.3,12.8,6.988880056521535,24.0,24.549500000000002,12.810353542862318,48.0,61.1194,34.18008184097702,123.0,-0.10000000000002274,0.2999999999999545,0.2999999999999545,-0.03350083752095001,-0.10000000000002274,0.2999999999999545,0.2999999999999545,-0.03236245954693073,41.0,357.0,231.0,2.3549684089603673,-4.100000000000001,-18.0,-18.9,-14.642857142857146,3.0,13.0,24.0,14.28571428571428,3.97555,9.04843,15.635748000000003,10.5,4.258979999999999,7.4136,140.10000396542162,0.2999999999999545,188.01000000000022,999
100.99000000000001,H29425,H,298.6,309.1,1423.0,44.3,29,0,0,0,0,0,0,99.99000000000001,298.26,0.16465452046664686,298.6,298.2416666666667,0.17298624923456388,298.6,298.2416666666667,0.17298624923456388,298.6,308.72999999999996,0.20027758514402857,309.1,308.71666666666664,0.18504708655482896,309.1,308.71666666666664,0.18504708655482896,309.1,1546.2,138.5454598478221,1782.0,1535.0833333333333,131.56157102169692,1782.0,1535.0833333333333,131.56157102169692,1782.0,37.82,8.179622376505062,49.4,38.94166666666667,7.884214186165505,49.4,38.94166666666667,7.884214186165505,53.3,15.4,7.734482673212361,29.0,24.549500000000002,12.810353542862318,48.0,61.1194,34.18008184097702,123.0,0.10000000000002274,0.30000000000001137,0.4000000000000341,0.033818058843437804,0.19999999999998863,0.39999999999997726,0.4000000000000341,0.06455777921239303,-359.0,-135.0,15.0,-20.145903479236814,20.4,1.8999999999999986,-2.0,85.35564853556485,5.0,15.0,26.0,20.833333333333325,3.97555,9.04843,15.635748000000003,10.5,6.303889999999999,8.9639,138.5454598478221,0.39999999999997726,188.01000000000022,999
100.99000000000001,M14872,M,298.6,309.1,1339.0,51.1,34,0,0,0,0,0,0,99.99000000000001,298.31,0.16465452046664686,298.6,298.2692307692308,0.19315199276138334,298.6,298.2692307692308,0.19315199276138334,298.6,308.79,0.2057587427213639,309.1,308.74615384615385,0.20662116951637724,309.1,308.74615384615385,0.20662116951637724,309.1,1530.3,153.0555817705161,1782.0,1520.0,137.19936831730197,1782.0,1520.0,137.19936831730197,1782.0,37.989999999999995,8.459898869897264,51.1,39.87692307692308,8.267522184846142,51.1,39.87692307692308,8.267522184846142,53.3,18.3,8.769264507357503,34.0,24.549500000000002,12.810353542862318,48.0,61.1194,34.18008184097702,123.0,0.0,0.30000000000001137,0.4000000000000341,0.0,0.0,0.39999999999997726,0.5,0.0,-84.0,-188.0,-159.0,-5.903021784961348,6.800000000000004,10.899999999999999,1.7000000000000028,15.349887133182861,5.0,18.0,29.0,17.24137931034482,3.97555,9.04843,15.635748000000003,10.5,6.842290000000001,10.509400000000001,153.0555817705161,0.39999999999997726,188.01000000000022,999
100.99000000000001,M14873,M,298.6,309.2,1742.0,30.0,37,0,0,0,0,0,0,99.99000000000001,298.35,0.16465452046664686,298.6,298.29285714285714,0.20555473055307996,298.6,298.29285714285714,0.20555473055307996,298.6,308.85,0.2057587427213639,309.2,308.7785714285714,0.232638945838581,309.2,308.7785714285714,0.232638945838581,309.2,1561.2,162.15068437858804,1782.0,1535.857142857143,144.5544119768679,1782.0,1535.857142857143,144.5544119768679,1782.0,37.04,8.798131114680618,51.1,39.17142857142857,8.370316469656201,51.1,39.17142857142857,8.370316469656201,53.3,21.3,9.569047322835575,37.0,24.549500000000002,12.810353542862318,48.0,61.1194,34.18008184097702,123.0,0.0,0.30000000000001137,0.4000000000000341,0.0,0.0999999999999659,0.39999999999997726,0.5,0.03235198964735009,403.0,75.0,309.0,30.097087378640786,-21.1,1.3999999999999986,-9.5,-41.29158512720157,3.0,19.0,30.0,8.823529411764696,3.97555,9.04843,15.635748000000003,10.599999999999966,5.226,11.4404,162.15068437858804,0.39999999999997726,188.01000000000022,999
100.99000000000001,L47194,L,298.6,309.2,2035.0,19.6,40,0,0,0,0,0,0,99.99000000000001,298.39,0.16465452046664686,298.6,298.31333333333333,0.2133630931623658,298.6,298.31333333333333,0.2133630931623658,298.6,308.9,0.2057587427213639,309.2,308.8066666666667,0.24918916127160182,309.2,308.8066666666667,0.24918916127160182,309.2,1623.9,210.3803169922933,2035.0,1569.1333333333334,189.77086434007984,2035.0,1569.1333333333334,189.77086434007984,2035.0,35.0,10.276402310363514,51.1,37.86666666666667,9.518078037283031,51.1,37.86666666666667,9.518078037283031,53.3,24.4,10.145606602531629,40.0,24.549500000000002,12.810353542862318,48.0,61.1194,34.18008184097702,123.0,0.0,0.10000000000002274,0.4000000000000341,0.0,0.0,0.19999999999998863,0.5,0.0,293.0,294.0,627.0,16.819747416762333,-10.399999999999999,-8.399999999999999,-20.4,-34.66666666666666,3.0,19.0,31.0,8.108108108108114,3.97555,9.04843,15.635748000000003,10.599999999999966,3.9886,12.368,210.3803169922933,0.19999999999998863,188.01000000000022,999
100.99000000000001,L47195,L,298.6,309.2,1542.0,48.4,42,0,0,0,0,0,0,99.99000000000001,298.44,0.16465452046664686,298.6,298.33125,0.21823152842795954,298.6,298.33125,0.21823152842795954,298.6,308.96,0.2057587427213639,309.2,308.83125,0.2600480724789262,309.2,308.83125,0.2600480724789262,309.2,1635.6,201.14019433663134,2035.0,1567.4375,183.46151958017435,2035.0,1567.4375,183.46151958017435,2035.0,35.65,10.94514098178325,51.1,38.525,9.564970813686088,51.1,38.525,9.564970813686088,53.3,27.5,10.330644811541159,42.0,24.549500000000002,13.666869917187817,48.0,61.1194,34.18008184097702,123.0,0.0,0.20000000000004547,0.4000000000000341,0.0,0.0,0.30000000000001137,0.5,0.0,-493.0,-240.0,117.0,-24.22604422604423,28.799999999999997,24.5,6.5,146.93877551020407,2.0,18.0,31.0,5.000000000000004,3.97555,9.04843,15.635748000000003,10.599999999999966,7.46328,12.9864,201.14019433663134,0.30000000000001137,188.01000000000022,999
100.99000000000001,M14876,M,298.6,309.2,1311.0,46.6,44,0,0,0,0,0,0,99.99000000000001,298.49,0.16465452046664686,298.6,298.34705882352944,0.22112679354508952,298.6,298.34705882352944,0.22112679354508952,298.6,309.02,0.2057587427213639,309.2,308.8529411764706,0.2672022807229249,309.2,308.8529411764706,0.2672022807229249,309.2,1610.9,225.42771691953854,2035.0,1552.3529411764705,188.20930542100956,2035.0,1552.3529411764705,188.20930542100956,2035.0,36.07,11.30752453506563,51.1,39.0,9.466057785583185,51.1,39.0,9.466057785583185,53.3,30.5,10.33064481154116,44.0,24.549500000000002,14.518244100603416,48.0,61.1194,34.18008184097702,123.0,0.0,0.0,0.4000000000000341,0.0,0.0,0.0999999999999659,0.5,0.0,-231.0,-112.0,-247.0,-14.980544747081714,-1.7999999999999972,2.3000000000000043,4.200000000000003,-3.7190082644628086,2.0,15.0,30.0,4.761904761904767,3.97555,9.04843,15.635748000000003,10.599999999999966,6.10926,13.6048,225.42771691953854,0.0999999999999659,188.01000000000022,999
100.99000000000001,M14877,M,298.7,309.2,1410.0,45.6,47,0,0,0,0,0,0,99.99000000000001,298.55000000000007,0.11785113019799526,298.7,298.3666666666667,0.22820812292102302,298.7,298.3666666666667,0.23008949665421533,298.7,309.08000000000004,0.16865480854259585,309.2,308.8722222222222,0.2718251071716709,309.2,308.8722222222222,0.2718251071716709,309.2,1599.2,233.16937096358862,2035.0,1544.4444444444443,185.64711059750607,2035.0,1544.4444444444443,185.64711059750607,2035.0,36.61,11.650412486736734,51.1,39.36666666666667,9.314252203888785,51.1,39.36666666666667,9.314252203888785,53.3,33.6,10.145606602531632,47.0,24.549500000000002,15.376856389337213,48.0,61.1194,34.18008184097702,123.0,0.0999999999999659,0.0999999999999659,0.4000000000000341,0.033489618218340844,0.0,0.0999999999999659,0.5,0.0,99.0,71.0,-117.0,7.551487414187652,-1.0,-5.5,5.399999999999999,-2.145922746781115,3.0,13.0,31.0,6.818181818181812,3.97555,9.04843,15.635748000000003,10.5,6.4296,14.532399999999999,233.16937096358862,0.0999999999999659,188.01000000000022,999
100.99000000000001,H29432,H,298.8,309.2,1306.0,54.5,50,0,0,0,0,0,0,99.99000000000001,298.6,0.10540925533923995,298.8,298.38947368421054,0.22820812292102302,298.8,298.38947368421054,0.24471011612860283,298.8,309.13,0.10593499054767433,309.2,308.8894736842105,0.2746608754286421,309.2,308.8894736842105,0.2746608754286421,309.2,1563.1,248.9196434371722,2035.0,1531.8947368421052,188.5273026902182,2035.0,1531.8947368421052,188.5273026902182,2035.0,39.2,12.51843085658547,54.5,40.16315789473684,9.69479875020712,54.5,40.16315789473684,9.69479875020712,54.5,36.8,9.715966241192904,50.0,24.549500000000002,16.240696842134845,50.0,61.1194,34.18008184097702,123.0,0.10000000000002274,0.19999999999998863,0.4000000000000341,0.033478406427867036,0.0,0.0,0.5,0.0,-104.0,-436.0,-361.0,-7.375886524822695,8.899999999999999,24.5,25.9,19.517543859649123,3.0,13.0,32.0,6.382978723404253,3.97555,9.04843,15.635748000000003,10.399999999999977,7.1177,15.46,248.9196434371722,0.0,188.01000000000022,999
100.99000000000001,M14879,M,298.9,309.3,1632.0,32.5,55,0,0,0,0,0,0,99.99000000000001,298.64,0.13498971154234193,298.9,298.415,0.22820812292102302,298.9,298.415,0.26412716235695327,298.9,309.16,0.10749676997789263,309.3,308.90999999999997,0.2758241239783978,309.3,308.90999999999997,0.2826565704916566,309.3,1552.2,242.56948603555975,2035.0,1536.9,184.8592352091323,2035.0,1536.9,184.8592352091323,2035.0,39.65,12.146444381427479,54.5,39.78,9.590543588128334,54.5,39.78,9.590543588128334,54.5,40.2,9.51957048517539,55.0,25.3,17.2843098913741,55.0,61.1194,34.18008184097702,123.0,0.0999999999999659,0.2999999999999545,0.39999999999997726,0.03346720214187915,0.10000000000002274,0.10000000000002274,0.30000000000001137,0.03234152652005218,326.0,-403.0,-109.0,24.961715160796327,-22.0,12.899999999999999,4.5,-40.36697247706422,5.0,15.0,34.0,10.000000000000009,3.97555,9.04843,15.635748000000003,10.400000000000034,5.304,17.0115,242.56948603555975,0.10000000000002274,188.01000000000022,999
100.99000000000001,H29434,H,298.9,309.3,1375.0,42.7,58,0,0,0,0,0,0,99.99000000000001,298.69,0.12866839377104017,298.9,298.455,0.22820812292102302,298.9,298.43809523809523,0.27834545168942254,298.9,309.2,0.06666666666767808,309.3,308.945,0.2758241239783978,309.3,308.92857142857144,0.28834503141697515,309.3,1511.5,233.71076616669222,2035.0,1528.1,188.3096274476526,2035.0,1529.1904761904761,183.60953653000144,2035.0,41.53,10.82035633013586,54.5,39.775,9.588912182417006,54.5,39.91904761904762,9.369398008816738,54.5,43.6,9.15544768005489,58.0,28.2,17.67722293026582,58.0,61.1194,34.18008184097702,123.0,0.0,0.2999999999999545,0.4000000000000341,0.0,0.0,0.10000000000002274,0.4000000000000341,0.0,-257.0,-167.0,-407.0,-15.747549019607842,10.200000000000003,-5.699999999999996,18.800000000000004,31.384615384615387,3.0,16.0,34.0,5.454545454545445,3.97555,9.04843,15.635748000000003,10.400000000000034,5.871250000000001,17.939400000000003,233.71076616669222,0.10000000000002274,188.01000000000022,999
100.99000000000001,L47201,L,298.8,309.3,1450.0,44.8,63,0,0,0,0,0,0,99.99000000000001,298.71,0.12866839377105413,298.9,298.485,0.22820812292102302,298.9,298.45454545454544,0.28238317892583265,298.9,309.22,0.06324555320447693,309.3,308.975,0.2758241239783978,309.3,308.94545454545454,0.292326094378427,309.3,1514.2,232.72864504014603,2035.0,1530.2,187.1302951646822,2035.0,1525.590909090909,179.97821537246676,2035.0,41.58,10.835722813402386,54.5,39.7,9.540936729913398,54.5,40.14090909090909,9.20262173259592,54.5,47.0,9.439868172337546,63.0,31.2,18.257226399140524,63.0,61.1194,34.18008184097702,123.0,-0.0999999999999659,0.19999999999998863,0.19999999999998863,-0.03345600535294979,0.0,0.10000000000002274,0.19999999999998863,0.0,75.0,139.0,27.0,5.454545454545445,2.0999999999999943,-1.8000000000000043,0.5,4.918032786885229,5.0,19.0,34.0,8.62068965517242,3.97555,9.04843,15.635748000000003,10.5,6.4959999999999996,19.4859,232.72864504014603,0.10000000000002274,188.01000000000022,999
